#Puck,v_x (m/s), v_y (m/s)
12,0.397983,-0.0164817
13,0.101498,0.0585581
14,-0.124807,-0.060159
15,0.507754,-0.226695
16,-0.0532829,-0.281983
17,-0.32258,-0.181758
18,-0.079429,0.319416
19,0.072018,0.0710604
20,-0.00788519,0.306505
0,-0.0150205,0.0590148
1,-0.246116,-0.263457
2,-0.194549,-0.162444
3,0.108011,-0.355007
4,0.242391,-0.0624786
5,0.236743,-0.820644
6,-0.0840324,-0.207187
7,0.000451239,0.218877
8,-0.0458885,-0.23362
9,0.125703,-0.0323789
10,0.0292634,0.00803591
11,-0.0523722,-0.0534355
12,0.39439,-0.0203361
13,0.088259,0.0778667
14,-0.644454,-0.446653
15,0.496614,-0.227717
16,0.0160415,-0.310809
17,-0.259066,-0.127714
18,-0.0935158,0.314299
19,0.0304839,0.015445
20,-0.0173134,0.307849
0,-0.0125777,0.0680047
1,-0.279254,-0.261002
2,-0.194568,-0.169851
3,0.199411,-0.277731
4,-0.135995,-0.174845
5,0.229104,-0.820534
6,-0.061762,-0.264295
7,-0.034625,0.223522
8,-0.0333475,-0.2063
9,0.143497,-0.0505571
10,0.0407374,0.0137044
11,-0.060205,-0.0389481
12,0.399593,-0.017851
13,0.0748486,0.0479655
14,-0.527536,0.00878675
15,0.538055,-0.297054
16,0.0397347,-0.317962
17,-0.0787912,0.114675
18,-0.0867812,0.315817
19,-0.153723,-0.286332
20,-0.0230159,0.310611
0,0.0138956,0.0718802
1,-0.286593,-0.289989
2,-0.19395,-0.162159
3,0.21386,-0.194557
4,-0.135322,-0.174064
5,0.229226,-0.82065
6,-0.0246366,0.0284308
7,-0.0437132,0.222709
8,0.0207368,-0.215876
9,0.104391,-0.0134048
10,0.0369124,0.0120318
11,-0.0542773,-0.0312467
12,0.392787,-0.0189042
13,-0.0299784,0.0783887
14,-0.542291,0.0175354
15,-0.116772,0.31363
16,0.0966377,-0.276579
17,-0.081041,0.113315
18,-0.0996566,0.310355
19,-0.161749,-0.254896
20,-0.0562927,0.31157
0,0.00118737,0.0616828
1,-0.306558,-0.328309
2,-0.193438,-0.163029
3,0.530041,-0.192821
4,-0.137717,-0.175615
5,-0.356388,-0.0322888
6,-0.0265031,-0.166052
7,-0.0461908,0.22355
8,-0.063291,-0.224903
9,0.0929326,-0.0263814
10,0.0295741,0.00481015
11,-0.0787342,-0.0358234
12,0.398991,-0.0209059
13,0.00846049,0.00863695
14,-0.520059,-0.00621073
15,-0.117793,0.309717
16,0.0989003,-0.264411
17,-0.0816861,0.112982
18,-0.0950781,0.312764
19,-0.161709,-0.239247
20,-0.0415709,0.292402
0,0.000327171,0.066662
1,-0.292155,-0.326836
2,-0.194083,-0.162087
3,0.478478,-0.255765
4,-0.136776,-0.173892
5,-0.342677,0.0224792
6,-0.0620508,-0.0671142
7,-0.0433014,0.22836
8,-0.0483404,-0.255379
9,0.154417,-0.126793
10,0.0418549,0.00984086
11,-0.0742549,-0.0304526
12,0.398731,-0.0207239
13,0.065504,0.0108132
14,-0.504488,-0.0411748
15,-0.113546,0.31222
16,0.190962,-0.396221
17,-0.0811274,0.113549
18,-0.0896136,0.322703
19,-0.14002,-0.23776
20,-0.0571979,0.305987
0,-0.0209555,0.0637634
1,-0.290974,-0.319001
2,-0.184145,-0.138743
3,0.374127,-0.0392982
4,-0.138452,-0.173698
5,-0.330726,0.0794805
6,-0.0759639,0.0569259
7,-0.0413292,0.241224
8,-0.0495168,-0.254302
9,0.128304,-0.083015
10,0.0447195,0.00378085
11,-0.0751919,-0.032401
12,0.403148,-0.0221612
13,0.103789,-0.0341673
14,-0.461499,-0.0276152
15,-0.115975,0.298099
16,0.130311,-0.270999
17,-0.0822725,0.113655
18,-0.0961368,0.321105
19,-0.141307,-0.232751
20,-0.0507326,0.282659
0,-0.0439567,0.0610211
1,-0.26661,-0.244022
2,-0.0837477,0.252131
3,0.423175,0.0396254
4,-0.137754,-0.175158
5,0.0640593,-0.063882
6,-0.0716004,0.175259
7,-0.0435808,0.237993
8,-0.00919939,-0.297422
9,0.129483,-0.0881064
10,0.0507768,-0.0449143
11,-0.0590043,-0.0367828
12,0.409826,-0.0282415
13,0.130394,-0.0490775
14,-0.427681,0.262125
15,-0.171211,-0.081552
16,0.12561,-0.316475
17,-0.0811237,0.11262
18,-0.0818846,0.320754
19,-0.122996,-0.227981
20,-0.0365439,0.281525
0,-0.0444677,0.0765773
1,-0.265197,0.0234626
2,-0.0851683,0.256041
3,0.0761867,0.113267
4,-0.136305,-0.17153
5,0.405266,0.0522931
6,0.718603,0.0545695
7,-0.0458867,0.239714
8,-0.0687077,-0.269832
9,0.155526,-0.0837264
10,0.0683797,-0.306388
11,-0.0524673,-0.0342574
12,0.397871,-0.0215492
13,0.0988792,-0.014322
14,-0.367338,0.489321
15,-0.189958,0.320174
16,0.219991,-0.247788
17,-0.0838348,0.11255
18,-0.0920803,0.322774
19,-0.137991,-0.232097
20,-0.0343217,0.305295
0,-0.0355017,0.0853732
1,-0.185905,0.0786938
2,-0.0435909,0.237471
3,0.51048,-0.192035
4,-0.139423,-0.173038
5,0.214602,-0.805005
6,0.733081,0.0594367
7,-0.041207,0.254078
8,-0.0780413,-0.255124
9,0.156601,-0.0654507
10,0.0701019,-0.30535
11,-0.0487912,-0.0363748
12,0.389596,-0.0186598
13,0.157882,0.0816145
14,0.140607,-0.112444
15,-0.163631,0.292013
16,0.240971,-0.169932
17,-0.082789,0.111538
18,-0.0932401,0.320907
19,-0.127523,-0.230716
20,-0.0251003,0.284799
0,-0.0441754,0.0819784
1,-0.208435,0.0931537
2,0.347386,0.0103518
3,0.134344,-0.181757
4,-0.139834,-0.174952
5,0.220227,-0.815265
6,0.749348,0.0638516
7,-0.0502979,0.246744
8,-0.108716,-0.262433
9,0.126006,-0.0964768
10,0.0699999,-0.302841
11,-0.0423677,-0.0214536
12,0.399406,-0.0173934
13,0.189324,0.0321896
14,-0.159702,0.205477
15,0.672266,-0.0864283
16,0.203621,-0.0977451
17,-0.081574,0.112988
18,-0.0852556,0.319966
19,-0.118581,-0.235633
20,-0.0196918,0.291043
0,-0.0444511,0.0759689
1,0.0678595,-0.119699
2,0.437084,-0.020292
3,0.525411,-0.19528
4,-0.139801,-0.171777
5,0.209349,-0.806156
6,0.744065,0.0616092
7,-0.0298874,0.248353
8,-0.127821,-0.27391
9,0.137056,-0.113554
10,0.0688961,-0.30617
11,-0.0475832,-0.0170497
12,0.4032,-0.0165901
13,0.0958427,0.0353253
14,-0.373153,0.493712
15,0.665094,-0.0845277
16,0.127295,-0.142476
17,-0.0843972,0.110735
18,-0.086204,0.320572
19,-0.119739,-0.250505
20,0.433322,0.167524
0,-0.0369501,0.0800797
1,-0.313918,0.120309
2,0.495738,-0.0212477
3,0.529537,-0.285594
4,-0.141525,-0.174381
5,0.192836,-0.800743
6,0.740259,0.0405582
7,-0.0534943,0.259443
8,-0.143929,-0.24021
9,0.186822,-0.062883
10,0.0693621,-0.306541
11,-0.0453895,-0.026284
12,0.402042,-0.0167115
13,0.0853677,0.0769109
14,-0.374844,0.498796
15,0.666135,-0.0855809
16,0.092809,-0.233402
17,-0.0824232,0.110926
18,-0.0902459,0.317951
19,-0.121051,-0.233946
20,-0.0200291,0.27145
0,-0.0494506,0.0966983
1,-0.384157,0.0969694
2,0.511614,0.0398891
3,-0.480539,-0.230009
4,-0.138151,-0.174316
5,-0.447563,-0.577644
6,0.734658,0.0525367
7,-0.0371725,0.255702
8,-0.0745288,-0.242859
9,0.178058,-0.118493
10,0.0684026,-0.306502
11,-0.0305735,-0.0306585
12,0.402097,-0.0195218
13,0.0945818,0.101338
14,-0.398926,0.506363
15,0.669583,-0.0862096
16,0.0137926,-0.114344
17,-0.0821493,0.108902
18,-0.0887479,0.321337
19,-0.13123,-0.234991
20,0.715255,0.107311
0,-0.0681821,0.0962324
1,-0.28803,0.0455429
2,0.478013,0.0382533
3,-0.676264,-0.38951
4,-0.140441,-0.172847
5,-0.651798,-0.5086
6,0.743123,0.0816053
7,-0.0250681,0.248148
8,-0.0836914,-0.215796
9,0.173962,-0.113181
10,0.0689237,-0.30294
11,-0.0217385,0.00709483
12,0.401862,-0.0268629
13,0.0730106,0.0325333
14,-0.392948,0.503836
15,0.398143,-0.0225987
16,-0.0248439,-0.107836
17,-0.0830812,0.109692
18,-0.0879906,0.312845
19,-0.151429,-0.230593
20,0.236194,0.235439
0,-0.0654654,0.0737274
1,-0.312734,0.000523841
2,0.496215,0.0750692
3,-0.711216,-0.564647
4,-0.143308,-0.17622
5,-0.71125,-0.506661
6,0.71561,0.0741943
7,-0.00635778,0.231103
8,-0.101853,-0.230812
9,0.166684,-0.0886799
10,0.0634427,-0.310676
11,-0.0643341,-0.03997
12,0.399279,-0.0208231
13,0.0232438,0.0418448
14,-0.39024,0.501934
15,0.0135964,0.0487871
16,-0.10025,-0.138088
17,-0.0820685,0.109882
18,-0.089178,0.311143
19,-0.147913,-0.209082
20,0.614565,0.124318
0,-0.0474821,0.0834626
1,-0.357873,0.0557532
2,0.539197,0.113637
3,-0.384722,-0.521432
4,-0.142667,-0.175978
5,-0.67645,-0.562138
6,0.713514,0.0701286
7,-0.0266451,0.275045
8,-0.121474,-0.196611
9,0.163636,-0.0146253
10,0.0680019,-0.307291
11,-0.0653979,-0.0292983
12,0.380934,-0.0179466
13,0.0133148,-0.00115429
14,-0.403503,0.499688
15,0.0122657,0.0518584
16,0.0128755,-0.221919
17,-0.0831933,0.108249
18,-0.086261,0.308655
19,-0.160974,-0.209169
20,0.343439,0.21765
0,-0.106384,0.0642229
1,-0.36879,-0.0448886
2,0.534386,0.184842
3,0.543179,-0.120592
4,-0.141364,-0.173929
5,0.0272894,0.00265367
6,0.712217,0.0585305
7,-0.0144957,0.271603
8,-0.0779531,-0.217046
9,0.213712,-0.100796
10,0.068047,-0.308151
11,-0.0775956,-0.0239644
12,0.38495,-0.0159432
13,0.0609475,-0.000871231
14,-0.389762,0.491552
15,0.00926096,0.0484875
16,0.0775037,-0.246972
17,-0.0829838,0.110891
18,-0.0883601,0.305489
19,-0.169839,-0.185177
20,0.605639,0.106928
0,-0.0673568,0.0741024
1,-0.346275,0.00607104
2,0.476033,0.148162
3,0.494491,-0.288696
4,-0.140476,-0.176393
5,0.0602656,0.25233
6,0.699227,0.055926
7,0.00592308,0.244906
8,-0.0504248,-0.209062
9,0.230463,-0.102802
10,0.066344,-0.308167
11,-0.0772785,-0.00728966
12,0.373376,-0.0227218
13,0.0879483,-0.0276368
14,-0.378178,0.45937
15,0.00927842,0.0455944
16,0.0563387,-0.269291
17,-0.0846913,0.10615
18,-0.0870569,0.299233
19,-0.154151,-0.206728
20,0.623314,0.114569
0,-0.0887699,0.0780294
1,-0.26668,-0.0513934
2,0.483243,0.131716
3,0.428712,-0.325242
4,-0.14488,-0.175093
5,0.0590801,-0.193531
6,0.112918,-0.224869
7,-0.00674377,0.254318
8,-0.0312687,-0.223436
9,0.179825,-0.0301328
10,0.0659828,-0.307969
11,-0.078766,0.00224608
12,0.373951,-0.0330388
13,0.0793077,-0.0729738
14,-0.37711,0.469971
15,0.0081517,0.0470023
16,-0.0715999,-0.327395
17,-0.0852262,0.109385
18,-0.0921207,0.299931
19,-0.149811,-0.208851
20,0.579393,0.156794
0,-0.110444,0.0691774
1,-0.308007,-0.0432031
2,0.436049,0.1935
3,0.404777,-0.283275
4,-0.144461,-0.177468
5,0.0710788,-0.212168
6,-0.0747365,-0.324725
7,0.0184787,0.22778
8,-0.0386264,-0.187434
9,0.205084,-0.0253153
10,0.0658597,-0.306892
11,-0.0833521,-0.0110429
12,0.366917,-0.0223175
13,0.101802,0.00804877
14,-0.375622,0.457695
15,0.00669368,0.0475004
16,-0.0130602,-0.381176
17,-0.0856104,0.109124
18,-0.0856453,0.300064
19,-0.147492,-0.220125
20,0.63354,0.139858
0,-0.103441,0.0530715
1,-0.167834,-0.0620926
2,0.370607,0.215716
3,0.384088,-0.254114
4,-0.145768,-0.175317
5,0.110718,-0.0872931
6,0.168526,0.182651
7,0.00276717,0.244294
8,-0.00572733,-0.229796
9,0.189398,-0.0422804
10,0.0560078,-0.159808
11,-0.0779818,-0.018498
12,0.368838,-0.0248981
13,0.140158,-0.0159229
14,-0.370517,0.471821
15,0.0102783,0.0479875
16,0.0207643,-0.266617
17,-0.08684,0.107062
18,-0.103483,0.0936628
19,0.359974,-0.339793
20,0.608851,-0.0187609
0,-0.0594514,0.0598466
1,-0.289907,-0.0172445
2,0.360661,0.166058
3,-0.336968,-0.0771554
4,-0.143093,-0.176589
5,-0.567831,-0.418523
6,0.634397,-0.310351
7,0.0291678,0.233039
8,-0.126512,-0.22497
9,0.146612,-0.0331527
10,0.0475538,-0.0533068
11,-0.0700256,-0.0336655
12,0.368722,-0.0358068
13,0.185585,0.0397531
14,-0.35917,0.465293
15,0.0046484,0.0461844
16,0.081994,-0.273059
17,-0.0875918,0.109843
18,-0.130107,-0.536807
19,0.0939918,0.287824
20,0.44046,0.0610045
0,-0.0608722,0.0793169
1,-0.324149,0.00237842
2,0.435665,0.133206
3,-0.626992,0.244218
4,-0.145097,-0.172101
5,-0.65793,0.35195
6,0.498947,-0.0398321
7,0.0160792,0.214616
8,-0.0647468,-0.246562
9,0.13263,-0.0283609
10,0.0569222,-0.0521397
11,-0.0637062,-0.0341397
12,0.364536,-0.0285006
13,0.102232,0.0602417
14,-0.355658,0.460206
15,0.00823396,0.0474876
16,0.124447,-0.389271
17,-0.0867996,0.10579
18,-0.165293,0.2691
19,0.0679137,0.255947
20,0.701549,-0.104285
0,-0.0682151,0.0302137
1,-0.192072,0.0159689
2,0.43464,0.152019
3,-0.141777,0.420491
4,-0.145836,-0.17532
5,-0.642768,0.517399
6,0.0545365,0.157084
7,0.0209288,0.245829
8,-0.0489286,-0.235773
9,0.115042,-0.0247492
10,0.0526267,-0.0577438
11,-0.0838991,0.00867187
12,0.365786,-0.0347996
13,0.105435,0.057345
14,-0.363599,0.496417
15,0.00637846,0.0452047
16,0.180885,-0.394142
17,-0.0879153,0.108
18,-0.268685,0.261553
19,0.196815,0.041128
20,0.685513,-0.0872407
0,-0.0710365,0.0549537
1,-0.204036,0.117796
2,0.410078,0.090108
3,0.0271092,0.235162
4,-0.146194,-0.177048
5,-0.661165,0.488451
6,0.0660812,0.194262
7,0.0140913,0.239804
8,-0.0187829,-0.271884
9,0.088724,-0.0433079
10,0.0572035,-0.0610872
11,-0.0784487,-0.0133662
12,0.366827,-0.0390767
13,0.073029,0.0805778
14,-0.370048,0.507187
15,0.00689862,0.0463884
16,0.153353,-0.277941
17,-0.089325,0.107183
18,-0.136656,-0.562973
19,0.505937,-0.387603
20,0.680627,-0.0773631
0,-0.0506803,0.0387229
1,-0.237391,0.00177371
2,0.201154,-0.083015
3,-0.0191726,0.243149
4,-0.150576,-0.176051
5,-0.692266,0.512273
6,0.0387054,0.199999
7,0.0144378,0.247007
8,0.0993111,0.362895
9,0.273187,0.132548
10,0.0583881,-0.0600855
11,-0.0472174,0.00462083
12,0.367961,-0.0275853
13,0.0687133,0.0539703
14,-0.107422,0.592627
15,0.00529263,0.0424311
16,0.17771,-0.279735
17,-0.0886725,0.10489
18,-0.13904,-0.556202
19,0.507564,-0.383684
20,0.694919,-0.107805
0,-0.06984,0.0453757
1,-0.344956,0.0426425
2,0.196129,-0.13112
3,-0.0851821,0.340389
4,-0.144955,-0.174854
5,-0.717243,0.489023
6,0.0443721,0.179468
7,-0.00194648,0.238288
8,0.163806,0.69097
9,0.312447,0.163804
10,0.056255,-0.0586022
11,-0.0850341,-0.0266369
12,0.374181,-0.0392587
13,0.0201229,0.0543986
14,0.0799065,0.137071
15,0.00379004,0.0445155
16,0.18373,-0.245823
17,-0.0899463,0.107915
18,-0.128053,-0.5466
19,0.510657,-0.379003
20,0.655336,-0.0337115
0,-0.0505093,-0.025001
1,-0.327711,0.112339
2,0.193409,-0.175255
3,-0.11249,0.355214
4,-0.0787048,0.244403
5,-0.744737,0.457726
6,0.0116532,0.17002
7,-0.0206375,0.236798
8,0.0934404,0.303039
9,0.216666,-0.202427
10,0.0584763,-0.0736815
11,-0.0994048,-0.0267655
12,0.369703,-0.0228321
13,-0.0126347,-0.0135923
14,0.089391,0.160861
15,0.00510148,0.0436553
16,0.221509,0.145505
17,-0.0916814,0.105072
18,-0.137017,-0.525881
19,0.504897,-0.383451
20,0.564177,0.0197626
0,-0.0755103,-0.0407135
1,-0.360988,0.0677722
2,0.209478,-0.155285
3,-0.0089053,0.22539
4,-0.0830573,-0.0708555
5,-0.548381,-0.311775
6,0.0430744,0.172897
7,0.0400316,0.210202
8,0.0231501,-0.146194
9,0.190894,-0.282137
10,0.0558075,-0.0655629
11,-0.100335,-0.036055
12,0.376809,-0.0300961
13,0.0739112,-0.00483404
14,0.482527,0.414765
15,0.228141,0.155537
16,0.22914,0.191292
17,-0.0890751,0.103404
18,-0.133206,-0.534737
19,-0.25355,0.107232
20,0.632857,-0.0791202
0,-0.0814858,-0.159649
1,-0.247016,0.027679
2,0.224965,-0.159224
3,0.0408081,0.120075
4,-0.0081517,0.663574
5,-0.682662,0.44455
6,0.0314047,0.199376
7,0.457928,0.0766315
8,0.0284014,-0.144683
9,0.193471,-0.283385
10,0.049015,-0.0566631
11,-0.10842,-0.0390988
12,0.371813,-0.0292745
13,0.0553967,-0.0378783
14,0.0640529,0.270861
15,0.296451,0.469463
16,0.217482,0.199409
17,-0.0913083,0.107362
18,-0.14358,-0.539573
19,-0.193161,0.0256995
20,0.653675,-0.0417244
0,-0.0796441,-0.161214
1,-0.317432,0.00515202
2,0.216689,-0.17084
3,0.111426,-0.0356552
4,-0.00927475,0.662677
5,-0.710884,0.476267
6,0.000472376,0.194007
7,0.459791,0.0819765
8,0.0222789,-0.149662
9,0.187395,-0.287732
10,0.045803,-0.0559481
11,-0.0942953,-0.0336618
12,0.366571,-0.0365733
13,0.114457,-0.0392789
14,0.0638043,0.272146
15,0.294656,0.436308
16,0.199502,0.196418
17,-0.0938705,0.101758
18,-0.126426,-0.535228
19,-0.321664,-0.155241
20,0.660939,-0.0854128
0,-0.0840149,-0.157357
1,-0.379043,0.0446919
2,0.184976,-0.174549
3,0.136473,-0.137733
4,-0.0118168,0.659322
5,-0.0514118,-0.0754442
6,0.0208195,0.238175
7,0.457796,0.0770083
8,0.0151344,-0.148426
9,0.22371,-0.256934
10,0.0470134,-0.0604752
11,-0.097862,-0.0358124
12,-0.324351,0.215464
13,0.0939036,0.0011837
14,0.0627621,0.258248
15,0.286612,0.431961
16,0.190464,0.205151
17,-0.0906962,0.103342
18,-0.113481,-0.532581
19,-0.218357,-0.290832
20,0.586763,-0.0681076
0,-0.0796514,-0.156073
1,-0.370396,-0.0765231
2,0.149268,-0.227542
3,0.0900639,-0.0546899
4,-0.0131291,0.659627
5,0.12629,0.192384
6,0.0203379,0.227525
7,0.453539,0.0734094
8,0.009374,-0.148537
9,0.264361,-0.194838
10,0.042308,-0.064256
11,-0.0934356,-0.0299049
12,0.372644,-0.0283885
13,0.119761,-0.0241463
14,0.0582847,0.277654
15,0.282741,0.44627
16,0.198694,0.221107
17,-0.0931261,0.103066
18,-0.135293,-0.521316
19,-0.194597,-0.378892
20,0.508611,-0.147592
0,-0.0784549,-0.153807
1,-0.370401,-0.0128038
2,0.105459,-0.200491
3,-0.133583,0.327406
4,-0.0108077,0.656618
5,-0.632344,0.41636
6,0.0495315,0.20005
7,0.454077,0.0731337
8,-0.644714,0.404384
9,0.268847,-0.202594
10,0.0741088,-0.0819913
11,-0.0433077,-0.0018895
12,0.36159,-0.0400233
13,0.110084,0.0594698
14,0.0578339,0.254271
15,0.352738,0.489229
16,0.182234,0.217275
17,-0.0934643,0.101474
18,-0.0917696,0.184614
19,-0.143009,-0.537866
20,0.555799,-0.168392
0,-0.0767308,-0.154597
1,-0.295417,-0.0326528
2,0.00333328,-0.126172
3,-0.863235,-0.0444236
4,-0.0128736,0.652909
5,-0.545015,0.410244
6,0.0278114,0.22977
7,0.307952,-0.0499064
8,0.0102397,-0.145074
9,0.263219,-0.193647
10,0.338815,-0.0138551
11,-0.0492833,-0.00182333
12,0.359554,-0.0375934
13,0.112738,0.0482357
14,0.0659737,0.257248
15,0.308068,0.417051
16,0.192445,0.218991
17,-0.0913358,0.100929
18,-0.14488,0.257427
19,-0.211874,-0.405732
20,0.551165,-0.136907
0,-0.0778244,-0.152346
1,-0.295357,-0.0510221
2,0.00620982,-0.12416
3,-0.862436,-0.0414119
4,-0.0165754,0.654151
5,-0.618908,0.461331
6,0.0332226,0.214955
7,0.285832,-0.0724298
8,0.0325609,-0.0215813
9,0.248451,-0.201905
10,0.352128,-0.00288572
11,-0.0823017,-0.0515129
12,0.365744,-0.0348161
13,0.0892864,0.0826474
14,0.0604072,0.256066
15,0.296816,0.4108
16,0.186471,0.208241
17,-0.0306272,0.0664672
18,-0.162405,-0.166587
19,-0.244968,-0.322157
20,0.611122,-0.166571
0,-0.069272,-0.154986
1,0.0243832,-0.0636734
2,0.00458683,-0.124996
3,-0.861158,-0.0465621
4,-0.013675,0.650035
5,-0.625639,0.45896
6,0.0324046,0.205044
7,0.284835,-0.0707516
8,0.0682372,0.281553
9,0.273606,-0.106652
10,0.321491,-0.093071
11,-0.0793819,-0.0502263
12,0.263332,-0.0182517
13,0.114528,0.0811568
14,0.051795,0.260799
15,0.314341,0.393489
16,0.188836,0.204559
17,-0.0294472,0.064131
18,0.00086204,-0.140296
19,0.525389,-0.129662
20,0.628326,-0.207176
0,-0.0697867,-0.154283
1,0.699046,0.0238026
2,0.00359429,-0.125079
3,-0.177362,0.405406
4,-0.0143146,0.649063
5,-0.676345,0.440198
6,0.0634197,0.191077
7,0.284086,-0.0643498
8,0.0647909,0.290282
9,0.305933,-0.0229847
10,0.287951,-0.175818
11,-0.0708863,-0.0293204
12,-0.0159248,-0.0367203
13,0.0514265,0.0778575
14,0.0546348,0.26415
15,0.291143,0.407058
16,0.195438,0.209553
17,-0.0278739,0.0641035
18,0.196611,0.126102
19,0.513282,-0.160859
20,0.671783,-0.169468
0,-0.0664102,-0.151833
1,0.730034,0.0647688
2,0.00281128,-0.116666
3,-0.860153,-0.0384113
4,-0.0150738,0.647865
5,-0.681757,0.515012
6,0.0680589,0.164238
7,0.283497,-0.0703013
8,-0.635906,-0.0723654
9,0.305692,-0.0218138
10,0.283607,-0.188995
11,0.0289951,-0.0324892
12,-0.0427271,-0.0373122
13,0.04864,0.053373
14,0.0533399,0.25929
15,0.0799281,-0.325261
16,0.191,0.208307
17,-0.0234148,0.0662944
18,0.250795,0.14367
19,0.505141,-0.145451
20,0.616574,-0.140292
0,-0.0708913,-0.157688
1,0.764987,0.0932713
2,0.00559591,-0.122117
3,-0.752712,0.336423
4,0.149894,-0.0791405
5,-0.678818,0.471251
6,0.0382367,0.181218
7,0.280247,-0.0704631
8,-0.0827706,-0.0718963
9,0.30479,-0.0187866
10,0.289707,-0.187059
11,0.0159296,-0.0868878
12,-0.133262,-0.0385823
13,0.0103243,-0.0255561
14,0.0514453,0.264402
15,-0.0777049,-0.280185
16,0.186988,0.198828
17,-0.0311235,0.0654085
18,0.218714,0.181613
19,0.536511,-0.140265
20,0.634179,-0.136669
0,-0.0799382,-0.145166
1,0.755082,0.143865
2,0.00270927,-0.122481
3,-0.752412,0.349911
4,0.189077,-0.0732569
5,-0.684361,0.479874
6,0.00461532,0.186173
7,0.251055,-0.112407
8,-0.0937382,-0.119552
9,0.295982,-0.0264917
10,0.319946,-0.148791
11,0.0496608,-0.0216411
12,-0.467259,-0.00200714
13,-0.00180128,0.00125538
14,0.0507965,0.2651
15,0.0719068,0.0942528
16,0.15453,0.218004
17,-0.0273905,0.0608612
18,0.221032,0.183087
19,0.514997,-0.131987
20,0.667285,-0.147976
0,-0.0725143,-0.152183
1,0.710898,0.185947
2,0.00358969,-0.120895
3,-0.749676,0.343314
4,0.18712,-0.07102
5,-0.316939,0.291337
6,0.0228781,0.0962122
7,0.24657,-0.119241
8,-0.0747273,-0.130123
9,0.302992,-0.0151969
10,0.321808,-0.144216
11,0.00643107,-0.112749
12,-0.490499,0.00358418
13,0.102563,0.0767345
14,0.0528547,0.259923
15,0.26106,0.413228
16,0.17615,0.181174
17,-0.0260634,0.0661951
18,0.258281,0.192033
19,0.497848,-0.153913
20,0.688824,-0.111084
0,-0.0697279,-0.147929
1,0.633325,0.182106
2,0.00198784,-0.122871
3,-0.750961,0.347053
4,0.330742,0.240131
5,0.105758,-0.0997706
6,-0.0214867,0.0670057
7,0.243739,-0.115574
8,-0.0830463,-0.124353
9,-0.0488312,0.393366
10,0.326128,-0.144575
11,-0.0181346,-0.0721357
12,-0.493793,0.0024354
13,0.166558,0.0246261
14,0.0512418,0.265224
15,0.247421,0.375216
16,0.165865,0.188734
17,-0.0304177,0.0645097
18,0.14238,0.240763
19,0.542069,-0.0997384
20,0.642674,-0.0659314
0,-0.0751942,-0.154571
1,0.608315,0.179762
2,0.00714538,-0.115146
3,0.156725,-0.124476
4,0.401391,0.13993
5,0.271183,-0.0304747
6,0.0636678,-0.0372957
7,0.245313,-0.112969
8,-0.038472,-0.117942
9,-0.1047,0.46457
10,0.319077,-0.151171
11,0.0235129,-0.0763154
12,0.236155,0.0121017
13,0.162086,0.0329083
14,0.0512625,0.266065
15,0.251637,0.431272
16,0.167263,0.182008
17,-0.0259917,0.0631661
18,0.0702793,0.0849726
19,0.505781,-0.131332
20,0.642459,-0.094943
0,-0.0726136,-0.155955
1,0.586108,0.16406
2,0.00454179,-0.115712
3,-0.751923,0.340992
4,0.400367,0.163376
5,0.0436589,-0.000241702
6,0.103072,-0.0923339
7,0.245839,-0.117354
8,-0.0590654,-0.179087
9,-0.200113,0.222656
10,0.325403,-0.142599
11,0.018702,-0.0860938
12,0.253098,-0.00336913
13,0.14358,0.129648
14,0.0591578,0.265786
15,0.246846,0.380184
16,0.153644,0.186846
17,-0.0290998,0.0675443
18,-0.217936,-0.0425083
19,0.52476,-0.0910629
20,0.592231,-0.0268124
0,-0.0781259,-0.156133
1,0.550025,0.17352
2,0.00637983,-0.11458
3,0.201679,0.0135592
4,0.391282,0.149999
5,0.0387615,0.0827182
6,0.0496638,-0.0757897
7,0.249395,-0.117609
8,-0.0260027,-0.144131
9,-0.226847,0.0276974
10,0.329818,-0.146018
11,0.0437072,-0.0765617
12,-0.49324,0.00241702
13,0.214382,0.135623
14,0.0552772,0.26923
15,-0.118294,-0.278573
16,0.162711,0.176658
17,-0.0281827,0.0595653
18,-0.0584129,0.355655
19,0.135776,-0.0431314
20,0.614278,-0.0913046
0,-0.0829287,-0.159669
1,0.586295,0.108976
2,0.00625852,-0.119688
3,0.106362,-0.0424321
4,0.395667,0.1262
5,0.00869025,-0.00952931
6,0.0833165,-0.0724776
7,0.247967,-0.127468
8,-0.0240489,0.0253571
9,-0.380679,-0.232284
10,0.339262,-0.141838
11,0.0401655,-0.0767345
12,-0.496177,0.00559132
13,0.207948,0.198128
14,0.0608929,0.266926
15,-0.240974,-0.198861
16,0.16463,0.193257
17,-0.0284253,0.0621092
18,-0.0584092,0.354661
19,0.0433152,-0.0420553
20,-0.107751,0.165839
0,-0.0781498,-0.155846
1,0.573598,0.0451386
2,0.0078328,-0.116636
3,0.0196643,-0.0923651
4,0.381042,0.147468
5,0.149212,-0.256698
6,0.0970705,-0.0993313
7,0.246583,-0.114849
8,-0.0578357,-0.0132743
9,-0.378929,-0.247872
10,0.327316,-0.146238
11,0.0236218,-0.0747273
